orden_id;producto_id;vendedor_id;fecha_envio_limite;precio;valor_flete;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto;volumen_cm3_producto
59084PA18A-A;PA18;VE6495;27/05/2018 4:25;-96.46;5.61;52390;La tola;Nariño;Electrodomésticos;36;28;38;500;32;40;22;28160
101702PS76A-A;PS76;VE2305;13/06/2018 9:04;34.69;20.83;52418;Los andes;Nariño;Carnicería;19;19;2;530;36;5;18;3240
40011PA79A-A;PA79;VE5588;4/08/2017 19:58;240.48;7.06;52405;Leiva;Nariño;Electrodomésticos;12;19;9;3838;9;1;10;90
82251PR78A-A;PR78;VE6541;18/06/2018 2:03;192.14;21.32;52411;Linares;Nariño;Frutas y verduras;5;2;20;3255;54;26;41;57564
64644PD48A-A;PD48;VE3840;13/10/2017 13:55;-46.35;27.21;5001;Medellin;Antioquia;Celulares;13;0;23;2170;43;44;31;0
2261PK93A-A;PK93;VE9186;21/11/2017 18:12;32.92;5.05;52480;Nariño;Nariño;Deportes;21;5;4;967;10;13;45;0
106298PR28A-A;PR28;VE8455;19/11/2017 11:36;227.06;7.43;52381;La florida;Nariño;Frutas y verduras;9;14;23;1985;45;14;15;9450
41322PK47A-A;PK47;VE7348;11/09/2017 15:28;41.32;20.01;52480;Nariño;Nariño;Deportes;25;4;0;710;37;7;28;7252
94157PK92C-C;PK92;VE3797;19/09/2017 19:22;39.14;3.99;52210;Contadero;Nariño;Deportes;16;5;12;152;19;22;21;8778
38211PK50A-A;PK50;VE1266;18/06/2018 4:53;15.43;;52480;Nariño;Nariño;;0;31;18;4516;29;8;19;4408
56887PR86A-A;PR86;VE3607;23/12/2017 15:37;567.97;41.77;52210;Contadero;Nariño;Frutas_y_verduras;39;12;14;5145;32;34;29;31552
16948PB35A-A;PB35;VE2501;17/02/2018 2:35;36.81;5.27;52565;Providencia;Nariño++;Ropa de adultos;29;15;5;2177;25;3;18;0
3394PB59A-A;PB59;VE8917;16/05/2257 21:02;0.94;42.99;52411;Linares;Nariño;Ropa de adultos;32;6;6;1438;20;18;33;11880
83332PR51A-A;PR51;VE5681;22/10/2017 6:01;-77.1;20.53;52356;Ipiales;Nariño;Frutas y verduras;13;28;26;2878;32;31;19;18848
98973PK59A-A;PK59;VE3939;23/12/2017 0:55;46.88;8.11;52323;Gualmatan;Nariño;Deportes;10;20;2;2450;32;23;20;14720
30796PD18A-A;PD18;VE7066;11/01/2018 22:43;11.3;6.68;52435;Mallama;Nariño;Celulares;4;10;21;4287;36;16;14;8064
58707PR75A-A;PR75;VE8692;7/11/2017 0:39;39.51;0.83;52480;Nariño;Nariño;Frutas y verduras;1;24;32;3244;40;20;34;27200
23971PS89A-A;PS89;VE1290;22/08/2017 2:55;16.08;12.96;52381;La florida;Nariño;Carnicería;10;2;17;298;27;26;21;14742
68767PK77A-A;PK77;VE3939;3/05/2018 18:35;31.54;;52427;Magui;Nariño;;35;8;22;1424;58;17;20;19720
44057PK95A-A;PK95;VE3210;31/08/2017 16:53;14.72;31.23;52473;Mosquera;Nariño;Deportes;24;5;3;4037;34;31;24;25296
47723PB39A-A;PB39;VE7016;5/12/2017 20:12;129.59;42.16;52540;Policarpa;Nariño;Ropa de adultos;36;16;13;1278;40;15;29;17400
101831PR99A-A;PR99;VE3276;25/11/2017 15:31;62.14;1.25;52210;Contadero;Nariño;Frutas y verduras;28;21;20;2244;31;26;5;4030
106119PK24A-A;PK24;VE9609;14/04/2018 4:09;242.19;15.78;52490;Olaya herrera;Nariño;Deportes;40;15;3;803;49;12;34;19992
96794PD69A-A;PD69;VE5926;21/08/2017 5:50;269.09;3.63;52207;Consaca;Nariño;Celulares;3;11;33;2684;20;36;2;1440
27333PR31A-A;PR31;VE5999;5/01/2018 6:16;11.39;24.66;52411;Linares;Nariño;Frutas y verduras;22;4;0;731;32;11;27;9504
31658PS30A-A;PS30;VE1175;23/03/2018 4:32;25.85;8.26;52210;Contadero;Nariño;Carnicería;5;8;4;1321;12;14;47;7896
35334PR74A-A;PR74;VE1309;23/05/2018 22:03;423.82;42.54;52427;Magui;Nariño;Frutas y verduras;23;8;33;731;28;2;20;1120
64649PA31A-A;PA31;VE7066;23/03/2018 12:46;53.06;29.54;52381;La florida;Nariño;Electrodomésticos;27;33;30;1304;21;13;9;2457
40116PD11B-B;PD11;VE7211;7/09/2017 16:01;-26.36;43.43;52540;Policarpa;Nariño;Celulares;11;11;1;1720;13;16;34;7072
92717PR46B-B;PR46;VE1830;19/11/2017 16:52;82.78;;52490;Olaya herrera;Nariño;;12;16;29;287;17;23;5;1955
22519PD10A-A;PD10;VE8511;28/04/2018 6:23;206.1;31.5;52001;Pasto;Nariño;Celulares;34;30;18;2730;42;11;25;11550
60795PR11A-A;PR11;VE2770;25/10/2017 1:07;1.7;6.36;52203;Colon;Nariño;Frutas y verduras;39;28;16;3083;31;15;17;7905
43650PA56A-A;PA56;VE7204;9/05/2018 3:08;60.94;43.15;52323;Gualmatan;Nariño;Electrodomésticos;27;28;35;415;47;10;10;4700
107676PB22F-F;PB22;VE8511;8/02/2018 14:27;115.08;13.1;52411;Linares;Nariño;Ropa de adultos;9;10;28;83;36;5;11;1980
89042PS64B-B;PS64;VE1307;10/10/2017 19:29;14.52;31.96;52051;Arboleda;Nariño;Carnicería;14;19;5;419;24;8;8;1536
98295PD39B-B;PD39;VE3743;20/04/2018 9:48;81.37;34.58;52411;Linares;Nariño;Celulares;40;9;1;5592;21;11;37;8547
97387PA81A-A;PA81;VE3806;24/07/2017 14:55;207.01;10.43;52323;Gualmatan;Nariño;Electrodomésticos;21;19;7;2280;50;48;23;55200
63783PB83A-A;PB83;VE2942;16/07/2017 11:41;103.37;4.28;52411;Linares;Nariño;Ropa de adultos;14;31;38;5431;19;32;23;13984
51649PK35A-A;PK35;VE1830;28/08/1901 23:30;16.99;16.75;52411;Linares;Nariño;Deportes;0;18;34;373;36;16;29;16704
100396PK24A-A;PK24;VE2305;11/04/2018 2:55;109.35;;52356;Ipiales;Nariño;;37;20;38;1029;17;4;7;476
96897PB97A-A;PB97;VE6781;12/05/2018 21:23;13.84;9.71;52473;Mosquera;Nariño;Ropa de adultos;33;1;7;1439;36;16;7;4032
23526PD99A-A;PD99;VE3062;29/07/2017 0:31;11.29;;52323;Gualmatan;Nariño;;11;2;39;4410;43;11;20;9460
104043PB81A-A;PB81;VE3166;24/11/2017 3:19;13.46;2.73;52207;Consaca;Nariño;Ropa de adultos;18;23;40;831;33;29;34;0
17384PD41A-A;PD41;VE8975;3/01/2018 17:04;25.4;31.34;52399;La union;Nariño;Celulares;10;4;26;2880;11;17;30;5610
33861PA42A-A;PA42;VE6106;19/04/2018 21:53;239.82;10.45;52480;Nariño;Nariño;Electrodomésticos;1;7;15;2579;0;32;16;0
87176PD16A-A;PD16;VE9623;23/10/2017 8:41;20.31;30.93;52480;Nariño;Nariño;Celulares;37;22;7;5881;45;38;34;58140
74991PS44A-A;PS44;VE4937;12/10/2017 8:12;376.75;14.22;52323;Gualmatan;Nariño;Carnicería;27;17;16;2964;26;35;15;13650
43584PA15B-B;PA15;VE8160;6/01/2018 4:37;12.45;12.95;52473;Mosquera;Nariño;Electrodomésticos;30;18;20;5089;21;9;39;7371
39596PK88A-A;PK88;VE3797;24/12/2017 13:54;66.21;;52399;La union;Nariño;;0;15;28;523;32;3;26;2496
42214PB50A-A;PB50;VE5068;31/07/2017 4:12;336.47;23.01;5001;Medellin;Antioquia;Ropa de adultos;3;13;28;371;26;17;11;4862
1783PB31A-A;PB31;VE2941;24/02/2018 4:44;43.64;42.54;52399;La union;Nariño;Ropa de adultos;7;4;2;5272;38;8;11;3344
84227PR12A-A;PR12;VE2012;11/10/2017 8:27;49.3;1.11;52210;Contadero;Nariño;Frutas y verduras;19;36;32;4466;43;21;42;37926
69737PA18A-A;PA18;VE7211;15/02/2018 12:57;8.95;7.26;52411;Linares;Nariño;Electrodomésticos;14;25;13;9225;30;6;5;900
90934PD55A-A;PD55;VE3342;2/12/2017 20:57;331.17;36.9;52565;Providencia;Nariño;Celulares;29;35;13;5994;29;9;38;9918
29159PD67A-A;PD67;VE6785;10/03/2018 1:40;-6.57;22.03;52473;Mosquera;Nariño;Celulares;14;38;19;3621;40;25;27;27000
95323PS28A-A;PS28;VE8917;2/04/2018 19:12;52.79;1.38;5002;Abejorral;Antioquia;Carnicería;39;17;0;4002;30;4;28;3360
71917PB20A-A;PB20;VE2980;24/03/2018 14:42;67.17;26.99;52411;Linares;Nariño;Ropa de adultos;9;0;4;2194;55;12;27;17820
84386PA34A-A;PA34;VE2770;7/05/2018 17:40;209.14;10.04;52480;Nariño;Nariño;Electrodomésticos;7;1;19;631;27;18;24;11664
3631PA80A-A;PA80;VE7926;14/06/2018 19:05;163.37;19.22;52203;Colon;Nariño;Electrodomésticos;11;22;9;3304;10;25;22;5500
56229PR58A-A;PR58;VE4580;16/03/2018 23:10;218.68;10.21;52079;Barbacoas;Nariño;Frutas y verduras;32;4;27;1316;43;24;38;39216
86781PD10B-B;PD10;VE3295;14/02/2018 12:26;224.34;2.2;52051;Arboleda;Nariño++;Celulares;22;39;17;845;37;7;15;3885
103554PB73A-A;PB73;VE8722;22/02/2018 12:03;35.75;3.63;52323;Gualmatan;Nariño++;Ropa de adultos;38;40;28;2143;42;19;27;21546
43352PR99A-A;PR99;VE2926;12/01/2018 19:00;85.77;4.56;52210;Contadero;Nariño;Frutas y verduras;19;29;18;1403;53;1;16;848
67654PS62A-A;PS62;VE6406;19/12/2017 0:54;257.79;4.28;52001;Pasto;Nariño;Carnicería;21;39;36;3846;47;27;12;15228
111030PB14A-A;PB14;VE8511;22/04/2257 11:28;37.24;10.33;52427;Magui;Nariño;Ropa_de_adultos;24;40;5;266;44;5;6;1320
25797PA72A-A;PA72;VE5346;11/12/2017 19:07;45.59;3.02;52565;Providencia;Nariño;Electrodomésticos;26;25;28;1710;9;38;22;7524
23224PA98A-A;PA98;VE8692;18/02/2018 15:38;71.99;4.13;52051;Arboleda;Nariño++;Electrodomésticos;35;21;0;3104;39;7;18;4914
2958PK78A-A;PK78;VE3806;19/03/2018 14:59;375.29;;52079;Barbacoas;Nariño++;;2;33;36;1771;24;26;28;17472
100054PK75A-A;PK75;VE3877;11/12/2017 10:16;11.94;;52378;La cruz;Nariño;;30;6;15;3557;39;14;16;8736
101276PD58A-A;PD58;VE1033;8/08/2017 19:48;142.59;22.64;52411;Linares;Nariño;Celulares;33;3;24;632;21;15;16;5040
40258PK29A-A;PK29;VE1033;4/04/2018 12:51;173.31;45.35;52490;Olaya herrera;Nariño;Deportes;25;19;2;2351;37;18;14;9324
44724PB13B-B;PB13;VE9946;9/09/2017 8:13;129.22;23.38;52381;La florida;Nariño;Ropa de adultos;23;22;17;271;66;6;38;15048
112342PR92A-A;PR92;VE3215;9/02/2018 16:58;91.9;6.08;52418;Los andes;Nariño;Frutas y verduras;17;31;16;2802;18;53;13;12402
61037PD85A-A;PD85;VE6495;23/09/2017 4:10;12.41;78.69;5002;Abejorral;Antioquia;Celulares;30;21;25;47;54;20;46;49680
31414PR43A-A;PR43;VE1558;15/08/2017 11:51;326.34;9.36;52411;Linares;Nariño;Frutas y verduras;0;30;39;4935;21;4;33;2772
102720PK89A-A;PK89;VE7147;28/12/2017 5:55;-80.75;32.01;52385;La llanada;Nariño;Deportes;28;14;3;3805;12;23;35;9660
23469PK67B-B;PK67;VE3877;15/01/2018 2:13;104.87;10.44;52565;Providencia;Nariño;Deportes;18;24;6;3789;12;7;23;1932
37615PS71A-A;PS71;VE8903;14/04/2018 21:17;355.64;11.05;52381;La florida;Nariño;Carnicería;32;36;36;232;6;25;33;4950
49744PD15A-A;PD15;VE4481;24/01/2018 7:24;121.81;11.01;52110;Buesaco;Nariño;Celulares;37;7;20;790;20;1;21;420
83855PB61A-A;PB61;VE6777;21/07/2017 7:27;71.73;4.75;52385;La llanada;Nariño;Ropa de adultos;9;31;28;5649;49;12;5;0
97590PK98A-A;PK98;VE3342;13/04/2018 23:31;278.52;8.1;52473;Mosquera;Nariño;Deportes;11;20;1;3627;52;34;22;38896
76116PA99A-A;PA99;VE8895;3/03/2018 0:06;126.61;3.72;52385;La llanada;Nariño;Electrodomésticos;31;29;31;3991;20;17;12;4080
74283PS11A-A;PS11;VE8722;2/05/2018 1:51;17.81;21.31;52385;La llanada;Nariño;Carnicería;2;5;8;702;53;8;22;9328
48539PS11A-A;PS11;VE2302;30/07/2017 14:54;55.01;7.33;52480;Nariño;Nariño;Carnicería;18;13;23;5163;44;26;46;52624
107500PO59A-B;PK20;VE9159;17/08/2017 8:15;432.99;82.7;52506;Ospina;Nariño;Deportes;25;5;4;5270;9;27;29;7047
43961PD16A-A;PD16;VE2821;6/12/2017 8:09;1.15;2.02;52323;Gualmatan;Nariño++;Celulares;25;13;13;468;9;28;35;8820
71736PA61A-A;PA61;VE2129;5/05/2018 15:45;135.2;0.39;52323;Gualmatan;Nariño;Electrodomésticos;10;28;28;2412;20;14;11;3080
97268PR94A-A;PR94;VE2114;8/01/2018 12:26;259.04;0.3;5004;Abriaqui;Antioquia;Frutas y verduras;24;2;19;8906;21;19;14;0
48540PA83A-A;PA83;VE3276;1/01/2018 0:19;32.41;65.29;52473;Mosquera;Nariño;Electrodomésticos;19;29;7;77;35;1;18;630
34905PR42A-A;PR42;VE2821;1/04/2018 6:29;37.23;21.63;52435;Mallama;Nariño++;Frutas y verduras;28;21;14;4573;46;15;22;0
69280PK41A-A;PK41;VE2068;16/12/2017 14:35;168.36;53.1;52490;Olaya herrera;Nariño;Deportes;12;27;11;4973;31;26;30;24180
35804PB82A-A;PB82;VE1206;11/12/2017 18:59;42.97;21.92;52051;Arboleda;Nariño;Ropa de adultos;34;20;0;1283;15;24;31;11160
63316PD41A-A;PD41;VE3858;9/12/2017 17:42;32.47;0.57;52565;Providencia;Nariño;Celulares;29;21;36;6388;25;35;8;7000
64268PA53A-A;PA53;VE7204;1/10/2017 10:23;8.97;21.33;52210;Contadero;Nariño;Electrodomésticos;3;3;15;911;27;1;17;459
53848PS98A-A;PS98;VE2114;30/01/2018 23:45;123.0;22.51;52405;Leiva;Nariño;Carnicería;8;7;36;294;1;23;18;414
50632PS60C-C;PS60;VE7016;9/01/2018 19:19;152.66;23.67;52399;La union;Nariño;Carnicería;10;39;23;1364;7;37;26;6734
78378PR96A-A;PR96;VE6032;9/12/2017 20:31;127.35;12.2;52427;Magui;Nariño++;Frutas y verduras;9;24;24;99;21;27;35;19845
23683PS60B-B;PS60;VE8494;5/09/2017 16:57;50.66;8.24;52210;Contadero;Nariño;Carnicería;18;12;11;331;59;16;21;19824
31240PK96A-A;PK96;VE5681;15/04/2257 14:25;28.1;47.04;52203;Colon;Nariño;Deportes;40;40;10;1280;19;42;24;19152
43481PS14A-A;PS14;VE7406;26/09/2017 17:27;77.71;28.97;52210;Contadero;Nariño;Carnicería;37;18;21;2447;34;4;25;3400
90171PD61A-A;PD61;VE3840;28/01/2018 12:51;212.06;6.06;5001;Medellin;Antioquia;Celulares;22;15;7;9477;27;19;9;4617
61753PB43B-B;PB43;VE7348;15/07/2017 13:24;19.69;2.19;52323;Gualmatan;Nariño;Ropa de adultos;11;19;39;146;43;5;31;6665
81647PA50A-A;PA50;VE2456;25/11/2017 2:22;74.77;14.28;52207;Consaca;Nariño;Electrodomésticos;7;18;8;3695;28;33;5;4620
65577PS48A-A;PS48;VE6785;20/03/2018 17:45;73.11;19.31;52411;Linares;Nariño;Carnicería;19;9;12;1343;10;17;6;1020
95964PK51C-C;PK51;VE1019;2/09/1901 1:27;37.76;2.05;52110;Buesaco;Nariño;Deportes;30;39;17;3535;38;4;16;2432
5532PA15A-A;PA15;VE1211;22/04/2018 18:43;95.8;11.78;52473;Mosquera;Nariño;Electrodomésticos;31;14;34;809;37;5;26;4810
71674PB63A-A;PB63;VE8613;7/01/2018 9:48;171.17;18.75;52323;Gualmatan;Nariño;Ropa de adultos;21;10;4;1138;17;25;9;3825
100967PS27A-A;PS27;VE6668;26/08/2017 12:32;61.32;13.18;52480;Nariño;Nariño;Carnicería;29;35;16;129;53;19;30;30210
18016PB72A-A;PB72;VE3215;13/04/2018 0:07;10.09;;5001;Medellin;Antioquia;;20;36;22;226;49;4;16;3136
104453PR84A-A;PR84;VE8895;11/10/2017 9:01;69.04;5.84;52110;Buesaco;Nariño;Frutas y verduras;8;18;15;1485;50;15;34;25500
47946PA59A-A;PA59;VE1206;24/10/2017 20:27;114.21;13.59;52323;Gualmatan;Nariño;Electrodomésticos;14;14;20;308;32;3;8;768
78392PR52A-A;PR52;VE8903;13/12/2017 5:09;61.31;3.79;52435;Mallama;Nariño;Frutas y verduras;0;31;9;2402;11;9;27;2673
87816PS41A-A;PS41;VE2561;18/05/2018 3:14;-40.41;4.13;52565;Providencia;Nariño;Carnicería;10;12;28;2450;53;4;30;6360
90079PR44A-A;PR44;VE4813;22/06/2018 19:55;88.15;59.01;52001;Pasto;Nariño;Frutas y verduras;34;1;27;5889;47;28;25;32900
51806PA10B-B;PA10;VE1402;30/08/2017 1:59;348.72;1.69;52490;Olaya herrera;Nariño;Electrodomésticos;8;21;28;25;35;1;28;980
111845PK20B-B;PK20;VE3295;17/01/2018 21:25;66.12;;52405;Leiva;Nariño;;23;19;35;1921;15;3;2;90
10197PA78A-A;PA78;VE3215;15/07/2017 22:26;161.86;;52323;Gualmatan;Nariño;;18;21;18;206;8;37;40;11840
2282PD60A-A;PD60;VE5738;20/03/2018 20:15;82.27;16.48;52378;La cruz;Nariño;Celulares;10;21;10;1964;15;14;33;6930
20583PR89A-A;PR89;VE2305;21/10/2017 21:02;5.19;;52480;Nariño;Nariño++;;9;16;30;3712;15;8;13;1560
99665PD39A-A;PD39;VE6289;6/03/2018 2:31;291.84;27.91;52405;Leiva;Nariño++;Celulares;24;10;23;2214;30;15;35;15750
53996PB39A-A;PB39;VE5049;11/12/2017 19:22;313.95;81.45;52540;Policarpa;Nariño;Ropa de adultos;16;39;30;2683;41;27;33;36531
39735PS72A-A;PS72;VE4436;8/11/2017 6:43;22.04;62.85;52480;Nariño;Nariño++;Carnicería;10;26;12;856;8;18;30;4320
63017PR77A-A;PR77;VE3797;26/12/2017 23:35;81.0;0.28;52540;Policarpa;Nariño;Frutas y verduras;15;40;30;2115;11;22;21;5082
79097PB38B-B;PB38;VE9609;5/11/2017 2:11;17.05;1.14;52210;Contadero;Nariño;Ropa de adultos;29;30;16;6234;39;7;60;16380
21476PS40B-B;PS40;VE3159;12/12/2017 10:48;116.04;3.32;52418;Los andes;Nariño;Carnicería;8;5;9;2606;61;12;28;20496
102440PR42A-A;PR42;VE1988;12/08/2017 17:21;72.18;38.46;52083;Belen;Nariño;Frutas y verduras;28;1;33;6862;34;7;30;7140
8130PB18A-A;PB18;VE9946;24/06/2257 3:09;18.47;25.37;52323;Gualmatan;Nariño;Ropa de adultos;28;0;13;578;24;37;52;46176
73030PA84A-A;PA84;VE1019;26/04/2018 7:37;149.55;3.01;52411;Linares;Nariño;Electrodomésticos;39;25;27;860;51;9;28;0
101075PK47B-B;PK47;VE9449;27/09/2017 8:43;80.83;4.54;5002;Abejorral;Antioquia;Deportes;3;7;21;896;50;12;19;11400
10972PA26A-A;PA26;VE1830;30/05/2018 8:41;73.37;0.33;52480;Nariño;Nariño;Electrodomésticos;40;34;27;5801;15;33;30;14850
36805PR93A-A;PR93;VE3939;15/10/2017 4:21;63.17;63.63;52381;La florida;Nariño;Frutas y verduras;5;25;39;91;35;10;17;5950
53123PK82A-A;PK82;VE6856;20/03/2018 8:07;-51.85;86.07;52405;Leiva;Nariño;Deportes;23;2;0;6363;26;22;22;12584
82370PB87A-A;PB87;VE6542;28/04/2018 13:56;16.66;31.37;52427;Magui;Nariño;Ropa de adultos;25;37;8;51;35;16;22;12320
39386PB22A-A;PB22;VE2738;29/08/2017 9:35;127.03;22.58;52210;Contadero;Nariño;Ropa de adultos;12;14;36;63;35;19;24;15960
12204PB16A-A;PB16;VE8634;13/06/2018 2:02;527.14;19.92;52203;Colon;Nariño;Ropa de adultos;29;18;35;1556;26;8;46;0
74388PA21A-A;PA21;VE1830;25/10/2017 15:27;61.51;;52405;Leiva;Nariño;;9;17;13;2898;17;21;29;10353
74563PA26A-A;PA26;VE9769;8/01/2018 23:41;23.62;52.32;52203;Colon;Nariño;Electrodomésticos;30;9;27;1225;46;2;38;3496
7262PB15A-A;PB15;VE2302;9/12/2017 2:45;29.03;2.09;52418;Los andes;Nariño;Ropa de adultos;20;32;21;2132;29;6;41;7134
32377PD45A-A;PD45;VE8160;20/02/2018 14:37;319.46;23.02;52427;Magui;Nariño;Celulares;22;33;0;4736;6;16;19;1824
102301PK96A-A;PK96;VE6107;20/09/2017 6:38;67.13;6.55;52418;Los andes;Nariño;Deportes;3;16;13;864;25;11;58;15950
4185PS31A-A;PS31;VE4277;10/01/2018 23:56;18.2;17.13;52399;La union;Nariño;Carnicería;31;19;23;945;19;12;7;1596
9970PS16A-A;PS16;VE8338;26/08/2017 17:18;83.18;27.18;52480;Nariño;Nariño;Carnicería;20;12;1;3204;47;6;12;3384
8576PA53A-A;PA53;VE5595;25/09/2017 4:37;28.05;41.59;52210;Contadero;Nariño;Electrodomésticos;13;35;13;344;32;7;37;8288
17542PD66B-B;PD66;VE8494;20/05/2018 0:05;12.37;3.58;52207;Consaca;Nariño;Celulares;14;40;23;358;27;10;12;3240
107879PA39A-A;PA39;VE8695;25/09/2017 18:28;379.83;55.73;52051;Arboleda;Nariño;Electrodomésticos;3;7;19;198;27;16;12;5184
9639PS84A-A;PS84;VE8544;10/06/2018 0:13;125.42;26.99;52381;La florida;Nariño;Carnicería;35;18;39;3899;16;52;11;9152
98281PK46J-J;PK46;VE5049;3/10/2017 9:39;0.28;1.92;5001;Medellin;Antioquia;Deportes;4;30;6;1785;30;0;18;0
6041PB95A-A;PB95;VE2821;28/05/2257 1:34;170.22;7.55;52323;Gualmatan;Nariño;Ropa de adultos;17;0;27;1752;41;11;26;11726
101062PD69B-B;PD69;VE6571;5/09/2017 9:09;13.29;63.04;52399;La union;Nariño;Celulares;7;0;29;2415;33;26;17;0
27722PK90A-A;PK90;VE3062;6/09/2017 0:41;19.67;2.93;52051;Arboleda;Nariño++;Deportes;16;2;40;562;43;15;2;1290
49971PA45A-A;PA45;VE6541;25/10/2017 12:33;208.52;29.49;52207;Consaca;Nariño;Electrodomésticos;32;5;20;4358;42;8;12;4032
46829PK18A-A;PK18;VE5068;11/11/2017 1:38;4.13;14.23;5001;Medellin;Antioquia;Deportes;28;26;3;2786;37;24;35;31080
96174PA28A-A;PA28;VE3880;22/09/2017 19:57;2.02;4.72;5001;Medellin;Antioquia++;Electrodomésticos;12;21;1;578;16;8;29;3712
17365PA57A-A;PA57;VE4813;4/10/2017 8:31;65.83;32.75;52210;Contadero;Nariño;Electrodomésticos;17;35;35;11728;31;22;17;11594
23718PR34A-A;PR34;VE3276;24/06/2018 17:18;193.39;1.02;52480;Nariño;Nariño;Frutas y verduras;9;25;37;918;33;13;20;8580
6725PK32A-A;PK32;VE8613;30/01/2018 17:32;113.54;4.48;52051;Arboleda;Nariño;Deportes;7;11;30;30;50;26;17;22100
72761PK51A-A;PK51;VE8722;26/02/2018 23:45;125.19;19.14;52427;Magui;Nariño;Deportes;31;18;9;2954;43;22;34;32164
63561PR83A-A;PR83;VE9609;31/03/2018 22:45;161.43;9.04;52001;Pasto;Nariño;Frutas y verduras;19;19;23;2438;30;25;25;18750
33959PK33C-C;PK33;VE2740;8/01/2018 7:20;11.25;11.89;52405;Leiva;Nariño;Deportes;15;37;24;438;17;17;49;14161
37341PD96A-A;PD96;VE1988;19/04/2018 8:05;35.2;1.52;52565;Providencia;Nariño;Celulares;4;26;40;1319;34;23;33;25806
92979PK60A-A;PK60;VE8338;3/06/2018 14:13;23.37;8.01;52490;Olaya herrera;Nariño++;Deportes;40;35;13;29;8;9;23;1656
3114PS26A-A;PS26;VE8511;20/08/2017 22:35;231.91;21.42;52210;Contadero;Nariño;Carnicería;2;3;29;390;59;9;28;14868
72408PA74A-A;PA74;VE8568;23/08/2017 10:15;88.02;42.88;5001;Medellin;Antioquia;Electrodomésticos;39;9;37;2739;15;7;9;945
41626PD32A-A;PD32;VE2501;7/09/2017 6:51;136.48;30.23;52427;Magui;Nariño;Celulares;35;40;29;5691;43;27;27;31347
105649PR63A-A;PR63;VE4365;5/06/2018 14:33;3.44;15.46;52203;Colon;Nariño;Frutas y verduras;22;20;11;4235;38;4;5;760
14852PR14A-A;PR14;VE6107;4/12/1901 2:01;37.85;53.01;52051;Arboleda;Nariño;Frutas y verduras;16;16;25;4952;18;17;7;2142
32922PR72A-A;PR72;VE3877;26/02/2018 12:55;9.95;36.64;52435;Mallama;Nariño;Frutas y verduras;40;0;5;11885;19;4;21;1596
87682PR11A-A;PR11;VE4333;15/08/2017 5:06;48.24;50.85;52210;Contadero;Nariño;Frutas y verduras;19;17;10;907;47;43;26;52546
11902PA78A-A;PA78;VE7885;25/05/2018 2:34;379.14;19.49;5001;Medellin;Antioquia;Electrodomésticos;39;34;31;2028;37;12;22;9768
7592PK51B-B;PK51;VE6289;7/02/2018 16:49;56.39;15.15;52051;Arboleda;Nariño;Deportes;31;0;16;99;25;37;20;18500
2701PD87A-A;PD87;VE3276;14/09/1901 0:00;39.41;15.61;52240;Chachagui;Nariño;Celulares;17;36;33;1445;29;8;20;4640
108994PK49A-A;PK49;VE7866;16/09/2017 5:33;16.99;24.58;52381;La florida;Nariño;Deportes;25;22;18;5418;34;17;9;5202
85243PA18A-A;PA18;VE5929;10/08/2017 10:27;2.03;8.94;52390;La tola;Nariño;Electrodomésticos;36;40;25;1319;41;15;23;14145
86446PB78A-A;PB78;VE8903;24/09/2017 22:25;496.19;18.79;5001;Medellin;Antioquia;Ropa de adultos;2;25;20;181;51;18;34;31212
30537PS10A-A;PS10;VE9555;28/10/2017 1:31;136.84;59.3;52051;Arboleda;Nariño;Carnicería;24;37;18;3297;30;6;27;4860
78528PA25A-A;PA25;VE5229;18/11/2017 22:41;72.88;14.68;5002;Abejorral;Antioquia;Electrodomésticos;36;34;19;2400;12;27;23;7452
52670PA25A-A;PA25;VE6777;9/01/2018 14:12;94.79;108.78;52399;La union;Nariño;Electrodomésticos;8;38;8;2442;44;9;11;4356
28252PB74A-A;PB74;VE7503;28/05/2018 21:28;226.88;45.34;52210;Contadero;Nariño++;Ropa de adultos;39;7;13;3000;38;27;17;0
52294PR98A-A;PR98;VE3062;15/09/2017 21:33;53.14;22.81;52473;Mosquera;Nariño;Frutas y verduras;33;26;35;1041;54;29;21;32886
34993PS42A-A;PS42;VE7671;20/07/2017 23:05;330.93;35.52;52051;Arboleda;Nariño;Carnicería;37;11;22;2379;9;11;3;297
112338PA69A-A;PA69;VE3797;30/03/2018 14:41;18.9;4.46;52411;Linares;Nariño;Electrodomésticos;16;26;30;861;59;13;34;26078
48816PS60A-A;PS60;VE6107;13/01/2018 16:30;-223.66;13.91;52385;La llanada;Nariño;Carnicería;22;19;22;280;1;7;27;0
3998PB25A-A;PB25;VE8568;25/09/2017 11:34;282.62;1.83;52381;La florida;Nariño;Ropa de adultos;24;25;15;31;48;26;20;24960
73855PS70A-A;PS70;VE2302;29/08/2017 16:48;160.77;1.26;52490;Olaya herrera;Nariño;Carnicería;34;10;7;2322;14;22;18;5544
46175PS23A-A;PS23;VE7503;6/02/2018 18:33;-68.26;28.96;52480;Nariño;Nariño;Carnicería;3;37;0;966;40;33;15;19800
